full_name,age,photoURL,player_team,games_played
PhilDavis,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280804.png?i10c=img.resize(scale_height:0.6),GWS Giants,5.0
DylanGrimes,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280819.png?i10c=img.resize(scale_height:0.6),Richmond,15.0
JakeMelksham,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280824.png?i10c=img.resize(scale_height:0.6),Melbourne,11.0
BenCunnington,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280921.png?i10c=img.resize(scale_height:0.6),North Melbourne,2.0
JackZiebell,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280944.png?i10c=img.resize(scale_height:0.6),North Melbourne,19.0
SteeleSidebottom,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280965.png?i10c=img.resize(scale_height:0.6),Collingwood,25.0
TravisColyer,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280988.png?i10c=img.resize(scale_height:0.6),Fremantle,18.0
StevenMotlop,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/280990.png?i10c=img.resize(scale_height:0.6),Port Adelaide,14.0
MichaelWalters,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281007.png?i10c=img.resize(scale_height:0.6),Fremantle,21.0
MitchDuncan,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281065.png?i10c=img.resize(scale_height:0.6),Geelong Cats,22.0
RoryThompson,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281075.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,3.0
LiamJones,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281078.png?i10c=img.resize(scale_height:0.6),Carlton,0.0
BradSheppard,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281080.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,0.0
StevenMay,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281085.png?i10c=img.resize(scale_height:0.6),Melbourne,22.0
HughGreenwood,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281091.png?i10c=img.resize(scale_height:0.6),North Melbourne,21.0
LeviCasboult,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281124.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,21.0
JackRedden,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/281373.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,21.0
KaneLambert,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290032.png?i10c=img.resize(scale_height:0.6),Richmond,7.0
TaylorDuryea,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290085.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,12.0
DanHannebery,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290117.png?i10c=img.resize(scale_height:0.6),St Kilda,3.0
MichaelHibberd,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290160.png?i10c=img.resize(scale_height:0.6),Melbourne,12.0
SamReid,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290188.png?i10c=img.resize(scale_height:0.6),Sydney Swans,18.0
MajakDaw,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290199.png?i10c=img.resize(scale_height:0.6),Melbourne,0.0
KyleHartigan,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290228.png?i10c=img.resize(scale_height:0.6),Hawthorn,3.0
TomCampbell,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290246.png?i10c=img.resize(scale_height:0.6),St Kilda,2.0
DaneRampe,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290307.png?i10c=img.resize(scale_height:0.6),Sydney Swans,25.0
MitchRobinson,33,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290311.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,15.0
LachlanKeeffe,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290314.png?i10c=img.resize(scale_height:0.6),GWS Giants,18.0
TrentMcKenzie,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290527.png?i10c=img.resize(scale_height:0.6),Port Adelaide,7.0
MaxGawn,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290528.png?i10c=img.resize(scale_height:0.6),Melbourne,22.0
CameronGuthrie,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290550.png?i10c=img.resize(scale_height:0.6),Geelong Cats,25.0
MitchBrown,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290622.png?i10c=img.resize(scale_height:0.6),Melbourne,3.0
JoshCaddy,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290623.png?i10c=img.resize(scale_height:0.6),Richmond,0.0
DionPrestia,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290627.png?i10c=img.resize(scale_height:0.6),Richmond,19.0
DysonHeppell,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290629.png?i10c=img.resize(scale_height:0.6),Essendon,22.0
DanielLloyd,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290675.png?i10c=img.resize(scale_height:0.6),GWS Giants,11.0
JaredPolec,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290738.png?i10c=img.resize(scale_height:0.6),North Melbourne,2.0
ScottLycett,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290746.png?i10c=img.resize(scale_height:0.6),Port Adelaide,4.0
JimmyWebster,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290757.png?i10c=img.resize(scale_height:0.6),St Kilda,20.0
LukeParker,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290778.png?i10c=img.resize(scale_height:0.6),Sydney Swans,25.0
AlexKeath,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290797.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,15.0
TomLiberatore,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290799.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,22.0
AndrewGaff,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290801.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,16.0
JamieCripps,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290826.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,17.0
DavidSwallow,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290832.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,22.0
JackDarling,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290838.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,21.0
DustinMartin,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/290847.png?i10c=img.resize(scale_height:0.6),Richmond,9.0
JeremyHowe,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291313.png?i10c=img.resize(scale_height:0.6),Collingwood,24.0
JonathonCeglar,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291327.png?i10c=img.resize(scale_height:0.6),Geelong Cats,3.0
JackGunston,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291351.png?i10c=img.resize(scale_height:0.6),Hawthorn,16.0
GaryRohan,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291357.png?i10c=img.resize(scale_height:0.6),Geelong Cats,12.0
JoshBruce,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291492.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,5.0
AdamKennedy,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291509.png?i10c=img.resize(scale_height:0.6),GWS Giants,18.0
LukeDahlhaus,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291526.png?i10c=img.resize(scale_height:0.6),Geelong Cats,10.0
TomMcDonald,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291533.png?i10c=img.resize(scale_height:0.6),Melbourne,9.0
MitchWallis,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291545.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,5.0
RyanLester,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291548.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,3.0
JoshWalker,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291550.png?i10c=img.resize(scale_height:0.6),North Melbourne,16.0
NatFyfe,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291570.png?i10c=img.resize(scale_height:0.6),Fremantle,7.0
AaronBlack,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291589.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,1.0
WillHoskin-Elliott,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291720.png?i10c=img.resize(scale_height:0.6),Collingwood,24.0
BrodieSmith,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291748.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,21.0
SamDay,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291753.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,4.0
DevonSmith,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291771.png?i10c=img.resize(scale_height:0.6),Essendon,8.0
JackNewnes,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291773.png?i10c=img.resize(scale_height:0.6),Carlton,16.0
TaylorAdams,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291776.png?i10c=img.resize(scale_height:0.6),Collingwood,18.0
DylanShiel,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291783.png?i10c=img.resize(scale_height:0.6),Essendon,19.0
AdamTreloar,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291790.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,22.0
TomStewart,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291800.png?i10c=img.resize(scale_height:0.6),Geelong Cats,20.0
AdamTomlinson,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291819.png?i10c=img.resize(scale_height:0.6),Melbourne,8.0
RobbieFox,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291848.png?i10c=img.resize(scale_height:0.6),Sydney Swans,14.0
BrodyMihocek,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291849.png?i10c=img.resize(scale_height:0.6),Collingwood,23.0
TomMitchell,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291856.png?i10c=img.resize(scale_height:0.6),Hawthorn,21.0
JedAnderson,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291861.png?i10c=img.resize(scale_height:0.6),North Melbourne,14.0
BenBrown,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291867.png?i10c=img.resize(scale_height:0.6),Melbourne,19.0
JackViney,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291902.png?i10c=img.resize(scale_height:0.6),Melbourne,22.0
ChadWingard,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291962.png?i10c=img.resize(scale_height:0.6),Hawthorn,10.0
StephenConiglio,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291969.png?i10c=img.resize(scale_height:0.6),GWS Giants,21.0
JarrodWitts,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291975.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,22.0
HarryCunningham,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/291978.png?i10c=img.resize(scale_height:0.6),Sydney Swans,10.0
ElliotYeo,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/292128.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,5.0
TomJonas,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/292145.png?i10c=img.resize(scale_height:0.6),Port Adelaide,21.0
ZachTuohy,32,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/292511.png?i10c=img.resize(scale_height:0.6),Geelong Cats,24.0
LukeBrown,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293193.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,11.0
RoryLaird,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293222.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,20.0
CameronEllis-Yolmen,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293479.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,0.0
LachieNeale,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293535.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,25.0
LincolnMcCarthy,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293581.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,25.0
SamMayes,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293603.png?i10c=img.resize(scale_height:0.6),Port Adelaide,3.0
HaydenCrozier,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293651.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,5.0
BrandonEllis,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293713.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,21.0
JarrydLyons,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293716.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,22.0
SamFrost,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293738.png?i10c=img.resize(scale_height:0.6),Hawthorn,12.0
JamieElliott,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293801.png?i10c=img.resize(scale_height:0.6),Collingwood,19.0
Tom J.Lynch,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293813.png?i10c=img.resize(scale_height:0.6),Richmond,19.0
JeremyCameron,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293845.png?i10c=img.resize(scale_height:0.6),Geelong Cats,24.0
SebastianRoss,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293846.png?i10c=img.resize(scale_height:0.6),St Kilda,21.0
MattTaberner,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293854.png?i10c=img.resize(scale_height:0.6),Fremantle,13.0
JackCrisp,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293871.png?i10c=img.resize(scale_height:0.6),Collingwood,25.0
JedBews,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293883.png?i10c=img.resize(scale_height:0.6),Geelong Cats,23.0
JakeStringer,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293884.png?i10c=img.resize(scale_height:0.6),Essendon,15.0
BrodieGrundy,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293957.png?i10c=img.resize(scale_height:0.6),Collingwood,6.0
JarrodLienert,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/293987.png?i10c=img.resize(scale_height:0.6),St Kilda,11.0
SeanLemmens,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294013.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,20.0
GeorgeHewett,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294036.png?i10c=img.resize(scale_height:0.6),Carlton,15.0
AndrewPhillips,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294068.png?i10c=img.resize(scale_height:0.6),Essendon,10.0
AnthonyMcDonald-Tipungwuti,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294092.png?i10c=img.resize(scale_height:0.6),Essendon,0.0
JasonJohannisen,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294101.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,8.0
NathanWilson,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294125.png?i10c=img.resize(scale_height:0.6),Fremantle,2.0
MarcusAdams,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294168.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,18.0
AngusDewar,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294178.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,1.0
SamMenegola,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294199.png?i10c=img.resize(scale_height:0.6),Geelong Cats,7.0
TomHickey,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294266.png?i10c=img.resize(scale_height:0.6),Sydney Swans,16.0
LachieWhitfield,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294305.png?i10c=img.resize(scale_height:0.6),GWS Giants,18.0
BradCrouch,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294307.png?i10c=img.resize(scale_height:0.6),St Kilda,21.0
OllieWines,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294318.png?i10c=img.resize(scale_height:0.6),Port Adelaide,21.0
LukeDunstan,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294429.png?i10c=img.resize(scale_height:0.6),Melbourne,5.0
AliirAliir,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294469.png?i10c=img.resize(scale_height:0.6),Port Adelaide,19.0
RoryAtkins,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294472.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,9.0
TomClurey,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294504.png?i10c=img.resize(scale_height:0.6),Port Adelaide,13.0
AidanCorr,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294508.png?i10c=img.resize(scale_height:0.6),North Melbourne,20.0
JoeDaniher,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294518.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,19.0
LachieHunter,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294557.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,10.0
DeanKent,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294570.png?i10c=img.resize(scale_height:0.6),St Kilda,2.0
KamdynMcIntosh,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294592.png?i10c=img.resize(scale_height:0.6),Richmond,21.0
TimMembrey,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294596.png?i10c=img.resize(scale_height:0.6),St Kilda,22.0
JaegerO'Meara,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294613.png?i10c=img.resize(scale_height:0.6),Hawthorn,21.0
LachiePlowman,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294624.png?i10c=img.resize(scale_height:0.6),Carlton,15.0
AlexSexton,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294643.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,4.0
JamesStewart,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294654.png?i10c=img.resize(scale_height:0.6),Essendon,6.0
NickVlastuin,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294674.png?i10c=img.resize(scale_height:0.6),Richmond,17.0
ZacWilliams,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294685.png?i10c=img.resize(scale_height:0.6),Carlton,9.0
PaulSeedsman,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294733.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,0.0
CallumSinclair,33,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294737.png?i10c=img.resize(scale_height:0.6),Sydney Swans,0.0
JeremyMcGovern,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294859.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,10.0
IsaacSmith,33,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/294877.png?i10c=img.resize(scale_height:0.6),Geelong Cats,24.0
JamesAish,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295067.png?i10c=img.resize(scale_height:0.6),Fremantle,23.0
CalebDaniel,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295136.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,19.0
NathanBroad,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295203.png?i10c=img.resize(scale_height:0.6),Richmond,23.0
JoelHamling,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295222.png?i10c=img.resize(scale_height:0.6),Fremantle,1.0
NickHaynes,30,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295265.png?i10c=img.resize(scale_height:0.6),GWS Giants,17.0
MasonWood,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295340.png?i10c=img.resize(scale_height:0.6),St Kilda,19.0
JakeLloyd,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295342.png?i10c=img.resize(scale_height:0.6),Sydney Swans,24.0
TobyGreene,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295344.png?i10c=img.resize(scale_height:0.6),GWS Giants,15.0
SamCollins,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295446.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,22.0
AdamSaad,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295461.png?i10c=img.resize(scale_height:0.6),Carlton,21.0
JackMacrae,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295467.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,23.0
SamDocherty,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295518.png?i10c=img.resize(scale_height:0.6),Carlton,22.0
BradleyHill,29,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295584.png?i10c=img.resize(scale_height:0.6),St Kilda,21.0
TimKelly,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/295898.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,17.0
TrentDumont,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296035.png?i10c=img.resize(scale_height:0.6),Port Adelaide,8.0
TimO'Brien,28,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296041.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,11.0
JackMartin,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296190.png?i10c=img.resize(scale_height:0.6),Carlton,12.0
JackSteele,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296205.png?i10c=img.resize(scale_height:0.6),St Kilda,18.0
LewisTaylor,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/296211.png?i10c=img.resize(scale_height:0.6),Sydney Swans,1.0
